"FIPS","County","abbr","Total number of new cases in 10 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 10 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (last HHS Update)","Open Beds (Nowcast)","Average New Daily Cases","New Cases Yesterday","Percent Occupied (Nowcast)","Percent Occupied (last HHS update)","At Threshold?","Category","casethresholdpct"
"15009","Maui, Hawaii, US","HI",1408.08990825688,140.808990825688,37.0908168197197,3.70908168197197,222,46.6,31.1113581440309,98.1,148,85.985874709896,79.009009009009,"No","Unsustainable",69.66884672971
"16001","Ada, Idaho, US","ID",1460.54173228346,146.054173228346,127.221399176955,12.7221399176955,889.6,107.1,57.6240054869685,152.4,207,93.522481397598,87.960881294964,"Yes","Hit Circuit Breaker",104.344844540479
"16005","Bannock, Idaho, US","ID",607.943307086614,60.7943307086614,52.9552812071331,5.29552812071331,165,48.6,44.5931412894376,15.9,36,72.9738537639772,70.5454545454545,"No","No Breaker",26.1537544943064
"16007","Bear Lake, Idaho, US","ID",55.6251968503937,5.56251968503937,4.84526748971193,0.484526748971193,12.7,3.8,4.14842249657064,0.5,-1,67.3352559325146,70.0787401574803,"No","No Breaker",8.98873223486779
"16009","Benewah, Idaho, US","ID",107.477165354331,10.7477165354331,9.36186556927298,0.936186556927298,8,3.7,3.7,9.8,22,53.75,53.75,"No","Unsustainable",91.1821591841519
"16011","Bingham, Idaho, US","ID",339.859842519685,33.9859842519685,29.6037037037037,2.96037037037037,61,24.9,24.7257887517147,8.5,8,59.4659200791563,59.1803278688525,"No","No Breaker",25.0103099471297
"16013","Blaine, Idaho, US","ID",31.4677165354331,3.14677165354331,2.74101508916324,0.274101508916324,25,11.8,0.476268861454047,20.1,81,98.0949245541838,52.8,"Yes","Hit Circuit Breaker",638.749874887399
"16017","Bonner, Idaho, US","ID",96.8094488188976,9.68094488188976,8.43264746227709,0.843264746227709,25,4.6,3.72894375857339,7.1,16,85.0842249657064,81.6,"No","Unsustainable",73.3399485961545
"16019","Bonneville, Idaho, US","ID",1597.70078740157,159.770078740157,139.168724279835,13.9168724279835,380,129.5,122.183127572016,35.7,67,67.8465453757851,65.9210526315789,"No","No Breaker",22.3446093796203
"16027","Canyon, Idaho, US","ID",1562.30078740157,156.230078740157,136.085185185185,13.6085185185185,197.4,91.4,94.3615912208505,53.4,48,52.1977754706938,53.6980749746707,"No","No Breaker",34.1803578610589
"16029","Caribou, Idaho, US","ID",24.9606299212598,2.49606299212598,2.17421124828532,0.217421124828532,8,2,1.65157750342936,1.3,4,79.3552812071331,75,"No","Unsustainable",52.0820189274448
"16031","Cassia, Idaho, US","ID",238.237795275591,23.8237795275591,20.7518518518519,2.07518518518519,31,18.4,18.8355281207133,2.2,5,39.2402318686668,40.6451612903226,"No","No Breaker",9.23447095140831
"16035","Clearwater, Idaho, US","ID",129.31968503937,12.931968503937,11.2644718792867,1.12644718792867,20,11.7,10.6547325102881,2.4,10,46.7263374485597,41.5,"No","No Breaker",18.5586594900022
"16039","Elmore, Idaho, US","ID",138.727559055118,13.8727559055118,12.083950617284,1.2083950617284,19,11.3,9.81920438957476,5.5,5,48.3199768969749,40.5263157894737,"No","No Breaker",39.646051854879
"16041","Franklin, Idaho, US","ID",99.0299212598425,9.90299212598425,8.62606310013717,0.862606310013717,17,6.1,6.1,2.1,1,64.1176470588235,64.1176470588235,"No","No Breaker",21.2057121048279
"16045","Gem, Idaho, US","ID",147.875590551181,14.7875590551181,12.8807956104252,1.28807956104252,16,11.4,11.138683127572,2.2,2,30.3832304526749,28.75,"No","No Breaker",14.8773708480208
"16047","Gooding, Idaho, US","ID",115.35905511811,11.535905511811,10.0484224965706,1.00484224965706,16,9.7,8.82894375857339,3,9,44.8191015089163,39.375,"No","No Breaker",26.0057608562107
"16049","Idaho, Idaho, US","ID",225.125984251968,22.5125984251968,19.6097393689986,1.96097393689986,25,19,18.3031550068587,2.8,2,26.7873799725652,24,"No","No Breaker",12.4374803259767
"16053","Jerome, Idaho, US","ID",192.428346456693,19.2428346456693,16.7615912208505,1.67615912208505,18,13.8,13.8,2.9,11,23.3333333333333,23.3333333333333,"No","No Breaker",15.0705447165117
"16055","Kootenai, Idaho, US","ID",1861.91496062992,186.191496062992,162.183264746228,16.2183264746228,410,136.4,133.961042524005,48.9,65,67.326574994145,66.7317073170732,"No","No Breaker",26.2632832508399
"16057","Latah, Idaho, US","ID",83.5133858267717,8.35133858267717,7.27448559670782,0.727448559670782,19.1,4.4,3.87736625514404,4.5,12,79.6996531144291,76.9633507853403,"No","Unsustainable",53.8835775301239
"16059","Lemhi, Idaho, US","ID",168.688188976378,16.8688188976378,14.6936899862826,1.46936899862826,18,13.3,13.4742112482853,1.9,0,25.1432708428593,26.1111111111111,"No","No Breaker",11.2633848968885
"16065","Madison, Idaho, US","ID",426.811023622047,42.6811023622047,37.1776406035665,3.71776406035665,58.3,35,31.8641975308642,9.2,20,45.3444296211592,39.9656946826758,"No","No Breaker",21.5552070842173
"16067","Minidoka, Idaho, US","ID",169.651968503937,16.9651968503937,14.7776406035665,1.47776406035665,23,12.6,12.5128943758573,2.1,5,45.5961114093159,45.2173913043478,"No","No Breaker",12.3782825423052
"16069","Nez Perce, Idaho, US","ID",188.8,18.88,16.4455418381344,1.64455418381344,65,12.7,11.9160493827161,8.2,9,81.667616334283,80.4615384615385,"No","No Breaker",43.4322033898305
"16079","Shoshone, Idaho, US","ID",104.510236220472,10.4510236220472,9.10342935528121,0.910342935528121,12,7.1,7.62263374485597,0.6,1,36.4780521262003,40.8333333333333,"No","No Breaker",5.74106443252366
"16081","Teton, Idaho, US","ID",60.7338582677165,6.07338582677165,5.29026063100137,0.529026063100137,10,5.9,3.37393689986283,6.3,6,66.2606310013717,41,"Yes","Hit Circuit Breaker",103.731265881865
"16083","Twin Falls, Idaho, US","ID",629.055118110236,62.9055118110236,54.7942386831276,5.47942386831276,175.3,48,45.3868312757202,18.2,39,74.1090523241756,72.6183685111238,"No","No Breaker",28.9322818875954
"16085","Valley, Idaho, US","ID",118.582677165354,11.8582677165354,10.3292181069959,1.03292181069959,13,8.5,8.67421124828532,1.6,3,33.2752980901129,34.6153846153846,"No","No Breaker",13.4926958831341
"17001","Adams, Illinois, US","IL",1890.16960486322,189.016960486322,106.659200054885,10.6659200054885,327,82,78.3885839736553,70.9,95,76.0279559713592,74.9235474006116,"No","No Breaker",37.5098614524227
"17005","Bond, Illinois, US","IL",594.558784194529,59.4558784194529,33.5499862788145,3.35499862788145,38,29.6,29.0357162458836,10.8,16,23.5902204055694,22.1052631578947,"No","No Breaker",18.1647303632578
"17011","Bureau, Illinois, US","IL",855.053009118541,85.5053009118541,48.2492521953897,4.82492521953897,69,38.6,36.2864366081229,35.5,38,47.410961437503,44.0579710144928,"No","No Breaker",41.5178937696463
"17019","Champaign, Illinois, US","IL",921.787112462006,92.1787112462006,52.0149492316136,5.20149492316136,582,37.4,-35.4490326564215,367.3,685,106.090899081859,93.573883161512,"Yes","At Capacity",398.465106567802
"17021","Christian, Illinois, US","IL",331.987963525836,33.1987963525836,18.7335414379802,1.87335414379802,38,10.1,6.65786909989023,35,45,82.4792918423941,73.4210526315789,"Yes","Hit Circuit Breaker",105.425508889801
"17025","Clay, Illinois, US","IL",347.431124620061,34.7431124620061,19.6049739297475,1.96049739297475,20,12.1,11.1407176180022,21.1,24,44.296411909989,39.5,"No","No Breaker",60.7314615899029
"17027","Clinton, Illinois, US","IL",261.30443768997,26.130443768997,14.7449849066959,1.47449849066959,30,10.4,5.71644484083425,33.3,40,80.9451838638858,65.3333333333333,"Yes","Hit Circuit Breaker",127.437560166925
"17029","Coles, Illinois, US","IL",256.848267477203,25.6848267477203,14.4935304610318,1.44935304610318,132,2.69999999999999,-1.41927140504941,40.3,65,101.075205609886,97.9545454545455,"Yes","At Capacity",156.901973277187
"17031","Cook, Illinois, US","IL",54339.1336170213,5433.91336170213,3066.2690312843,306.62690312843,13815.2,3609.9,1703.86233534578,8723.3,9766,87.6667559257501,73.8700851236319,"Yes","Hit Circuit Breaker",160.534396103575
"17033","Crawford, Illinois, US","IL",336.013495440729,33.6013495440729,18.9606956641054,1.89606956641054,25,13.6,13.9385702524698,14.2,5,44.2457189901207,45.6,"No","No Breaker",42.2602073805836
"17037","DeKalb, Illinois, US","IL",695.470151975684,69.5470151975684,39.2442508232711,3.92442508232711,164.4,29.2,10.1836374862788,115,161,93.8055733051832,82.2384428223844,"Yes","Hit Circuit Breaker",165.355766416875
"17043","DuPage, Illinois, US","IL",4875.80510638298,487.580510638298,275.133760976948,27.5133760976948,1725.3,329.7,28.2031901756312,1379.3,1593,98.3653167463264,80.8902799513128,"Yes","Hit Circuit Breaker",282.886614601215
"17045","Edgar, Illinois, US","IL",383.026018237082,38.3026018237082,21.613535949506,2.1613535949506,25,11.4,11.9642837541164,17.5,15,52.1428649835346,54.4,"No","No Breaker",45.6888022399774
"17049","Effingham, Illinois, US","IL",1081.87671732523,108.187671732523,61.0485455543359,6.10485455543359,109,53.6,50.8914379802415,29.5,41,53.3106073575766,50.8256880733945,"No","No Breaker",27.2674321644837
"17051","Fayette, Illinois, US","IL",360.912340425532,36.0912340425532,20.3656970362239,2.03656970362239,25,15.4,14.3842892425906,22.2,20,42.4628430296378,38.4,"No","No Breaker",61.5107811881001
"17053","Ford, Illinois, US","IL",204.177750759878,20.4177750759878,11.5214187705818,1.15214187705818,25,8.7,5.82215285400659,18.4,31,76.7113885839737,65.2,"No","Unsustainable",90.1175565482606
"17055","Franklin, Illinois, US","IL",412.30443768997,41.230443768997,23.2656695938529,2.32656695938529,16,10.4,9.38428924259056,30.4,37,41.348192233809,35,"No","No Breaker",73.7319252985075
"17057","Fulton, Illinois, US","IL",602.128145896656,60.2128145896656,33.9771130625686,3.39771130625686,48,25.4,19.8700192096597,49.5,60,58.6041266465423,47.0833333333333,"No","No Breaker",82.2084141678634
"17063","Grundy, Illinois, US","IL",555.304924012158,55.5304924012158,31.3349547200878,3.13349547200878,89,18.3,10.0050288144896,67.1,77,88.7583945904612,79.438202247191,"Yes","Hit Circuit Breaker",120.834512892832
"17065","Hamilton, Illinois, US","IL",268.140182370821,26.8140182370821,15.1307148737651,1.51307148737651,25,15.3,14.0021473655324,5.5,13,43.9914105378705,38.8,"No","No Breaker",20.5116590559853
"17067","Hancock, Illinois, US","IL",199.41811550152,19.941811550152,11.2528402854007,1.12528402854007,18,6.4,6.00500137211855,11.6,12,66.6388812660081,64.4444444444444,"No","No Breaker",58.1692388919982
"17069","Hardin, Illinois, US","IL",367.621398176292,36.7621398176292,20.7442782656422,2.07442782656422,25,18.6,18.9949986278815,3.4,1,24.0200054884742,25.6,"No","No Breaker",9.24864552734642
"17073","Henry, Illinois, US","IL",701.355987841945,70.1355987841945,39.5763789791438,3.95763789791438,48,25.3,20.6728732162459,52,84,56.9315141328211,47.2916666666667,"No","Unsustainable",74.1420917500151
"17075","Iroquois, Illinois, US","IL",422.228814589666,42.2228814589666,23.8256860592755,2.38256860592755,25,15.7,13.2735798572997,29.2,33,46.9056805708013,37.2,"No","No Breaker",69.1568149567846
"17077","Jackson, Illinois, US","IL",1120.62431610942,112.062431610942,63.2350096048299,6.32350096048299,215,66,52.1750480241493,57.7,72,75.7325358027213,69.3023255813954,"No","No Breaker",51.4891557951576
"17081","Jefferson, Illinois, US","IL",626.115623100304,62.6115623100304,35.3306874313941,3.53306874313941,138,27.6,26.4714324917673,21.6,42,80.8178025421976,80,"No","No Breaker",34.4984204244009
"17083","Jersey, Illinois, US","IL",435.064559270517,43.5064559270517,24.5499862788145,2.45499862788145,31,20.6,17.8914379802415,23.1,26,42.2856839347049,33.5483870967742,"No","No Breaker",53.0955682502209
"17085","Jo Daviess, Illinois, US","IL",147.848267477204,14.7848267477204,8.34283754116356,0.834283754116356,13,2.7,2.98214187705818,9.9,20,77.0604470995525,79.2307692307692,"No","Unsustainable",66.9605411610688
"17089","Kane, Illinois, US","IL",4701.92693009118,470.192693009118,265.322097969265,26.5322097969265,1057,252.4,124.984728320527,644.6,845,88.1755223916247,76.1210974456008,"Yes","Hit Circuit Breaker",137.092730189982
"17091","Kankakee, Illinois, US","IL",2972.16145896656,297.216145896656,167.71424259056,16.771424259056,422.4,155.3,132.390079582876,137.6,236,68.6576516139025,63.2339015151515,"No","No Breaker",46.2962735704958
"17095","Knox, Illinois, US","IL",301.747598784195,30.1747598784195,17.0271267837541,1.70271267837541,92,12.4,5.29002469813392,41.4,77,94.2499731542023,86.5217391304348,"Yes","Hit Circuit Breaker",137.200760393154
"17099","LaSalle,Illinois,US","IL",1802.9032218845,180.29032218845,101.734899835346,10.1734899835346,172,72.9,60.6550425356751,118.4,170,64.7354403862354,57.6162790697675,"No","No Breaker",65.6718555731691
"17097","Lake, Illinois, US","IL",2799.72790273556,279.972790273556,157.984097145993,15.7984097145993,783,103.7,-7.85889818880359,672.7,730,101.003690700997,86.7560664112388,"Yes","At Capacity",240.273349186083
"17101","Lawrence, Illinois, US","IL",141,14.1,7.95640093304062,0.795640093304062,5.7,0,1.52356613611416,13.9,19,73.2707695418568,100,"No","Unsustainable",98.5815602836879
"17103","Lee, Illinois, US","IL",986.572279635258,98.6572279635258,55.6706709659715,5.56706709659715,98.3,43.2,42.9178581229418,27.1,36,56.3399205260002,56.0528992878942,"No","No Breaker",27.4688439553755
"17105","Livingston, Illinois, US","IL",469.874285714286,46.9874285714286,26.5142425905598,2.65142425905598,44,14.1,12.3507203622393,36.1,50,71.9301809949107,67.9545454545455,"No","Unsustainable",76.8290606606022
"17107","Logan, Illinois, US","IL",283.24085106383,28.324085106383,15.9828210757409,1.59828210757409,25,5.6,1.76287047200878,41,39,92.9485181119649,77.6,"Yes","Hit Circuit Breaker",144.753130934353
"17115","Macon, Illinois, US","IL",2596.17106382979,259.617106382979,146.497715422613,14.6497715422613,370,105.7,99.1543084522503,117.3,170,73.2015382561486,71.4324324324324,"No","No Breaker",45.1819225759965
"17117","Macoupin, Illinois, US","IL",811.900790273556,81.1900790273556,45.8142425905598,4.58142425905598,50,33.4,30.9735798572997,38,43,38.0528402854007,33.2,"No","No Breaker",46.8037480135923
"17119","Madison, Illinois, US","IL",2943.52656534954,294.352656534954,166.098422063666,16.6098422063666,395,123.1,92.4593921514819,226.4,308,76.5925589489919,68.8354430379747,"No","Unsustainable",76.9145428022033
"17121","Marion, Illinois, US","IL",405.962917933131,40.5962917933131,22.9078279363337,2.29078279363337,71.3,14.5,9.25216108671789,40.9,43,87.0236169891755,79.6633941093969,"Yes","Hit Circuit Breaker",100.748118099636
"17125","Mason, Illinois, US","IL",279.987963525836,27.9987963525836,15.7992659165752,1.57992659165752,17,10.1,8.85857574094402,15.8,27,47.8907309356234,40.5882352941176,"No","No Breaker",56.4309972508588
"17127","Massac, Illinois, US","IL",404.216291793313,40.4216291793313,22.8092686608123,2.28092686608123,25,17.9,18.1257135016465,11.8,8,27.4971459934138,28.4,"No","No Breaker",29.1922919475835
"17109","McDonough, Illinois, US","IL",245.278905775076,24.5278905775076,13.8406901756312,1.38406901756312,16,6.9,5.43286223929748,24.8,26,66.0446110043908,56.875,"Yes","Hit Circuit Breaker",101.109387787069
"17111","McHenry, Illinois, US","IL",2166.39696048632,216.639696048632,122.246260976948,12.2246260976948,376,74,21.5780392425906,352.2,365,94.2611597759068,80.3191489361702,"Yes","Hit Circuit Breaker",162.574083339249
"17113","McLean, Illinois, US","IL",2007.18310030395,200.718310030395,113.262081503842,11.3262081503842,326,95.6,58.0187019758507,208.4,381,82.202852154647,70.6748466257669,"Yes","Hit Circuit Breaker",103.827099764063
"17135","Montgomery, Illinois, US","IL",617.79914893617,61.779914893617,34.8614023051592,3.48614023051592,50,27.3,23.4064420965971,33.8,52,53.1871158068057,45.4,"No","No Breaker",54.7103375881992
"17137","Morgan, Illinois, US","IL",313.924376899696,31.3924376899696,17.7142425905598,1.77142425905598,57,5.3,6.42856750823271,21.6,8,88.7218113890654,90.7017543859649,"No","No Breaker",68.8063801012228
"17141","Ogle, Illinois, US","IL",551.582370820669,55.1582370820669,31.1248970911087,3.11248970911087,13,1.5,4.65998902305159,44.7,36,64.1539305919108,88.4615384615385,"No","No Breaker",81.0395733523778
"17143","Peoria, Illinois, US","IL",5348.60133738602,534.860133738602,301.812884193194,30.1812884193194,1195,309.6,243.522372392975,289.9,370,79.621558795567,74.092050209205,"No","No Breaker",54.2010858004386
"17145","Perry, Illinois, US","IL",351.444133738602,35.1444133738602,19.8314215148189,1.98314215148189,39,17.8,15.9942919868277,14,15,58.9889949055701,54.3589743589744,"No","No Breaker",39.8356343327471
"17147","Piatt, Illinois, US","IL",293.7726443769,29.37726443769,16.5771130625686,1.65771130625686,16,8,6.47643386388584,21.2,42,59.5222883507135,50,"No","Unsustainable",72.1646497922426
"17149","Pike, Illinois, US","IL",556.595866261398,55.6595866261398,31.4078004939627,3.14078004939627,25,15.1,16.7928512623491,29.8,38,32.8285949506037,39.6,"No","No Breaker",53.5397436566746
"17157","Randolph, Illinois, US","IL",483.596352583587,48.3596352583587,27.2885565312843,2.72885565312843,50,23,18.4857299670692,24.4,54,63.0285400658617,54,"No","Unsustainable",50.455301967528
"17159","Richland, Illinois, US","IL",576.482674772036,57.6482674772036,32.5299807903403,3.25299807903403,48,27,27.1692851262349,11.3,23,43.3973226536773,43.75,"No","No Breaker",19.6016298399053
"17161","Rock Island, Illinois, US","IL",3008.0843768997,300.80843768997,169.741314489572,16.9741314489572,359,136.9,123.300761525796,130.5,167,65.6543839761014,61.866295264624,"No","No Breaker",43.3830915788675
"17165","Saline, Illinois, US","IL",788.825167173252,78.8825167173252,44.5121226673985,4.45121226673985,65,38.7,36.7250068605928,18.8,27,43.4999894452419,40.4615384615385,"No","No Breaker",23.8329109951824
"17167","Sangamon, Illinois, US","IL",4159.68510638298,415.968510638298,234.724272777168,23.4724272777168,930,231,169.436642425906,288.6,353,81.7810061907628,75.1612903225806,"No","No Breaker",69.3802517784693
"17169","Schuyler, Illinois, US","IL",179.367537993921,17.9367537993921,10.1214187705818,1.01214187705818,12,7.3,7.3,5,19,39.1666666666667,39.1666666666667,"No","Unsustainable",27.8757240909972
"17173","Shelby, Illinois, US","IL",594.128145896656,59.4128145896656,33.5256860592755,3.35256860592755,30,25.4,25.9642837541164,19.5,17,13.4523874862788,15.3333333333333,"No","No Breaker",32.8212021845399
"17163","St. Clair, Illinois, US","IL",2418.23513677812,241.823513677812,136.457080131723,13.6457080131723,459.6,118.4,74.3858671789243,220,415,83.8150854702079,74.2384682332463,"No","Unsustainable",90.9754376876321
"17177","Stephenson, Illinois, US","IL",699.861762917933,69.9861762917933,39.4920622941822,3.94920622941822,100,16.3,19.7421309001098,30.9,22,80.2578690998902,83.7,"No","No Breaker",44.1515762643878
"17179","Tazewell, Illinois, US","IL",941.204255319149,94.1204255319149,53.1106270581778,5.31106270581778,70,28,-2.52775109769484,187.3,268,103.611072996707,60,"Yes","At Capacity",199.000375254879
"17181","Union, Illinois, US","IL",44,4.4,2.48284851811197,0.248284851811197,25,0,-1.80570801317234,13.5,18,107.222832052689,100,"Yes","At Capacity",306.818181818182
"17183","Vermilion, Illinois, US","IL",1645.16814589666,164.516814589666,92.834165751921,9.2834165751921,155,58.3,52.0364503293085,88.2,147,66.4280965617365,62.3870967741936,"No","No Breaker",53.6115413004966
"17185","Wabash, Illinois, US","IL",295.633920972644,29.5633920972644,16.6821418770582,1.66821418770582,25,16.4,14.4250068605928,9.4,15,42.299972557629,34.4,"No","No Breaker",31.796080669883
"17187","Warren, Illinois, US","IL",382.861762917933,38.2861762917933,21.6042672886937,2.16042672886937,21,16.3,15.9614297475302,15.3,33,23.9931916784277,22.3809523809524,"No","No Breaker",39.9622043303383
"17191","Wayne, Illinois, US","IL",372.355501519757,37.2355501519757,21.0114160263447,2.10114160263447,25,17.4,15.8200054884742,13.5,21,36.7199780461032,30.4,"No","No Breaker",36.2556748722664
"17195","Whiteside, Illinois, US","IL",1363.14261398176,136.314261398176,76.9199231613612,7.69199231613612,127,54.8,56.8878498902305,43,59,55.2064174092673,56.8503937007874,"No","No Breaker",31.5447551554391
"17197","Will, Illinois, US","IL",1947.44802431611,194.744802431611,109.891328210757,10.9891328210757,790,81,-112.097900658617,1011.5,1178,114.189607678306,89.746835443038,"Yes","At Capacity",519.397687317078
"17199","Williamson, Illinois, US","IL",1258.01592705167,125.801592705167,70.9877950054885,7.09877950054885,189.6,53.1,47.5700192096597,64.5,76,74.9103274210656,71.993670886076,"No","No Breaker",51.2712109704083
"17201","Winnebago, Illinois, US","IL",5675.59598784195,567.559598784195,320.264661086718,32.0264661086718,842.3,222.7,217.113590834248,222.5,179,74.2237218527546,73.5604891368871,"No","No Breaker",39.2029313708431
"17203","Woodford, Illinois, US","IL",202.974954407295,20.2974954407295,11.4535469264544,1.14535469264544,11,4.4,-1.75069291986828,46.4,64,115.915390180621,60,"Yes","At Capacity",228.599632577784
"18001","Adams, Indiana, US","IN",325.121022067364,32.5121022067364,28.9003923188107,2.89003923188107,36,13.7,13.1666529010944,14.9,21,63.4259641636268,61.9444444444444,"No","No Breaker",45.8290882123051
"18003","Allen, Indiana, US","IN",4387.55075493612,438.755075493612,390.01457774107,39.001457774107,1527,255.7,192.853933512286,304.5,456,87.3704038302367,83.2547478716437,"No","Unsustainable",69.4009065667055
"18005","Bartholomew, Indiana, US","IN",702.116840882695,70.2116840882695,62.4119966962626,6.24119966962626,195,28.1,19.8331199669626,58.5,95,89.8291692477115,85.5897435897436,"No","Unsustainable",83.3194656411522
"18009","Blackford, Indiana, US","IN",52.4996515679442,5.24996515679442,4.66675614288664,0.466675614288664,12.6,1.2,-0.400041296716912,7.6,6,103.174930926325,90.4761904761905,"Yes","At Capacity",144.762865524244
"18011","Boone, Indiana, US","IN",193.121254355401,19.3121254355401,17.1667767912451,1.71667767912451,51,12.9,-6.38938674375387,54.5,104,112.528209301478,74.7058823529412,"Yes","At Capacity",282.206120615309
"18017","Cass, Indiana, US","IN",297.122880371661,29.7122880371661,26.411604377452,2.6411604377452,25,7.3,5.87774106958497,26,23,76.4890357216601,70.8,"No","No Breaker",87.5058829783741
"18019","Clark, Indiana, US","IN",165.374216027875,16.5374216027875,14.7003097253768,1.47003097253768,96,2.7,-22.7228783811687,75.8,230,123.669664980384,97.1875,"Yes","At Capacity",458.354402642934
"18021","Clay, Indiana, US","IN",146.497328687573,14.6497328687573,13.0223208754904,1.30223208754904,13.3,9.2,3.77763782779269,19.9,7,71.5967080617091,30.8270676691729,"Yes","Hit Circuit Breaker",135.838654385567
"18023","Clinton, Indiana, US","IN",166.749593495935,16.6749593495935,14.8225686557919,1.48225686557919,8.4,1.4,-4.64460045426389,29.7,23,155.292862550761,83.3333333333333,"Yes","At Capacity",178.111378728633
"18027","Daviess, Indiana, US","IN",653.235772357724,65.3235772357724,58.0669006813958,5.80669006813958,69,49,46.7777204212265,14.6,21,32.2062022880775,28.9855072463768,"No","No Breaker",22.3502762981032
"18033","DeKalb, Indiana, US","IN",496.371660859466,49.6371660859466,44.1230642163948,4.41230642163948,41.9,11.5,12.5666941978113,33,29,70.0078897426939,72.5536992840095,"No","No Breaker",66.4824416906892
"18029","Dearborn, Indiana, US","IN",235.122415795587,23.5122415795587,20.9003097253768,2.09003097253768,59,8.9,-2.03361552756556,39.8,78,103.446805978925,84.9152542372881,"Yes","At Capacity",169.273524454605
"18031","Decatur, Indiana, US","IN",329.248548199768,32.9248548199768,29.2672930002065,2.92672930002065,25.7,5,9.71123270699979,18.1,15,62.2131023073938,80.5447470817121,"No","No Breaker",54.973666851275
"18035","Delaware, Indiana, US","IN",466,46.6,41.4232913483378,4.14232913483378,271,0,-6.66683873632046,64,63,102.460088094583,100,"Yes","At Capacity",137.339055793991
"18037","Dubois, Indiana, US","IN",714.235307781649,71.4235307781649,63.4892215568862,6.34892215568862,129,50.6,47.9332645054718,20.8,23,62.8424306159133,60.7751937984496,"No","No Breaker",29.1220551173855
"18039","Elkhart, Indiana, US","IN",1242.24343786295,124.224343786295,110.424488953128,11.0424488953128,304.3,22.6,19.9332645054718,111.4,169,93.4494694362564,92.573118632928,"No","Unsustainable",89.6764648575186
"18043","Floyd, Indiana, US","IN",96.0011614401858,9.60011614401858,8.53365682428247,0.853365682428247,236,-4,-16.4447656411315,45.6,98,106.968121034378,101.694915254237,"Yes","At Capacity",474.994253360272
"18049","Fulton, Indiana, US","IN",615.737282229965,61.5737282229965,54.7336155275656,5.47336155275656,57.1,43.8,45.0444765641131,10.3,18,21.1130007633745,23.292469352014,"No","No Breaker",16.7279135067107
"18051","Gibson, Indiana, US","IN",265.371893147503,26.5371893147503,23.5892215568862,2.35892215568862,22,10.7,5.72209374354739,26.7,48,73.9904829838755,51.3636363636364,"Yes","Hit Circuit Breaker",100.613518950024
"18053","Grant, Indiana, US","IN",380,38,33.778649597357,3.3778649597357,93.3,0,-4.53345034069791,41.5,43,104.859003580598,100,"Yes","At Capacity",109.210526315789
"18055","Greene, Indiana, US","IN",260.24668989547,26.024668989547,23.133636175924,2.3133636175924,29,11.4,9.79995870328309,18.7,31,66.2070389541962,60.6896551724138,"No","Unsustainable",71.8549004696696
"18057","Hamilton, Indiana, US","IN",2299.95540069686,229.995540069686,204.445756762337,20.4445756762337,465.3,153.6,56.7975015486269,297.9,459,87.793358790323,66.9890393294649,"Yes","Hit Circuit Breaker",129.524250735357
"18059","Hancock, Indiana, US","IN",207.624854819977,20.7624854819977,18.4560189964898,1.84560189964898,45.1,0.5,-26.7007020441875,85.2,168,159.203330474917,98.8913525498891,"Yes","At Capacity",410.355494643806
"18061","Harrison, Indiana, US","IN",285.24668989547,28.524668989547,25.3559157546975,2.53559157546975,25,11.4,7.22211439190584,26.3,26,71.1115424323766,54.4,"No","No Breaker",92.2008946348781
"18063","Hendricks, Indiana, US","IN",885.49175377468,88.549175377468,78.7124096634317,7.87124096634317,265,28.4,0.932624406359672,117.5,169,99.6480662617511,89.2830188679245,"Yes","Hit Circuit Breaker",132.694629282678
"18065","Henry, Indiana, US","IN",453.745644599303,45.3745644599303,40.3339871980178,4.03339871980178,62,15,14.6444352673962,27.5,40,76.3799431171028,75.8064516129032,"No","No Breaker",60.6066423497792
"18067","Howard, Indiana, US","IN",1741.96910569106,174.196910569106,154.845694817262,15.4845694817262,231.2,106.4,103.999938054925,62.9,87,55.017327830915,53.9792387543253,"No","No Breaker",36.1085623129045
"18069","Huntington, Indiana, US","IN",313.872473867596,31.3872473867596,27.9004955606029,2.79004955606029,33.6,8.7,2.3887259962833,33.9,60,92.890696439633,74.1071428571428,"Yes","Hit Circuit Breaker",108.005648224828
"18071","Jackson, Indiana, US","IN",687.115214866434,68.7115214866434,61.0784844104894,6.10784844104894,80,33.7,27.0331612636795,35.7,74,66.2085484204006,57.875,"No","Unsustainable",51.9563520463443
"18073","Jasper, Indiana, US","IN",204.873635307782,20.4873635307782,18.2114598389428,1.82114598389428,14.3,4.7,-4.36690068139583,36.5,44,130.537767002768,67.1328671328671,"Yes","At Capacity",178.158599788431
"18075","Jay, Indiana, US","IN",193.499651567944,19.3499651567944,17.2004129671691,1.72004129671691,17.1,1.2,4.133409043981,9.5,5,75.8280172866608,92.9824561403509,"No","No Breaker",49.0956956409001
"18077","Jefferson, Indiana, US","IN",426.997909407665,42.6997909407665,37.9563493702251,3.79563493702251,54.3,7.2,7.11110881684906,29.6,57,86.9040353280865,86.7403314917127,"No","Unsustainable",69.3211824878987
"18079","Jennings, Indiana, US","IN",199.624157955865,19.9624157955865,17.7448275862069,1.77448275862069,8,2.9,2.01108816849061,18.4,30,74.8613978938674,63.75,"No","Unsustainable",92.1732128436481
