"FIPS","County","abbr","Total number of new cases in 7 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 7 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (last HHS Update)","Open Beds (Nowcast)","Average New Daily Cases","New Cases Yesterday","Percent Occupied (Nowcast)","Percent Occupied (last HHS update)","At Threshold?","Category","casethresholdpct"
"17101","Lawrence, Illinois, US","IL",41.7987865943046,5.9712552277578,1.82245315641084,0.260350450915834,8,0,-1.01158737008726,18.7142857142857,28,112.644842126091,100,"Yes","At Capacity",313.406227007197
"17103","Lee, Illinois, US","IL",820.226800173044,117.175257167578,35.7623998863117,5.1089142694731,94,44.4,29.4403094810467,82.1428571428571,180,68.6805218286737,52.7659574468085,"No","Unsustainable",70.1025618619986
"17105","Livingston, Illinois, US","IL",231.804445704556,33.1149208149366,10.1068183592175,1.44383119417393,44,18.4,2.25870613199202,93.7142857142857,171,94.8665769727454,58.1818181818182,"Yes","Forecasted to Exceed Capacity",282.997160820677
"17107","Logan, Illinois, US","IL",148.010614640941,21.1443735201344,6.45335508068183,0.921907868668833,25,4.6,-4.4032001669801,81.4285714285714,129,117.61280066792,81.6,"Yes","At Capacity",385.107515013544
"17115","Macon, Illinois, US","IL",1789.6082254817,255.658317925957,78.0280344241458,11.1468620605923,370,115.1,49.2952235478036,356.714285714286,474,86.6769666087017,68.8918918918919,"Yes","Forecasted to Exceed Capacity",139.527744924613
"17117","Macoupin, Illinois, US","IL",573.90732874785,81.9867612496928,25.0227173557796,3.57467390796851,50,33.3,15.8665864240165,103.857142857143,140,68.266827151967,33.4,"Yes","Forecasted to Exceed Capacity",126.675503793647
"17119","Madison, Illinois, US","IL",1202.08476454662,171.726394935231,52.4116452155544,7.48737788793634,393.3,130,-6.23119337121389,780.142857142857,987,101.584335970306,66.9463513857107,"Yes","At Capacity",454.294086495613
"17121","Marion, Illinois, US","IL",538.078593044426,76.868370434918,23.4605621404458,3.35150887720655,72.3,24.3,12.909211257176,88.7142857142857,92,82.1449360205035,66.3900414937759,"Yes","Forecasted to Exceed Capacity",115.41064967599
"17125","Mason, Illinois, US","IL",247.625119661794,35.3750170945419,10.7966096076994,1.54237280109992,17,10.9,6.39294663575624,34.2857142857143,47,62.394431554375,35.8823529411765,"No","Unsustainable",96.9207002616665
"17127","Massac, Illinois, US","IL",333.586898162059,47.6552711660085,14.5445967461549,2.07779953516499,25,14.6,11.4053518552647,22.2857142857143,30,54.3785925789411,41.6,"No","Has Capacity",46.7644265585676
"17109","McDonough, Illinois, US","IL",132.986224282225,18.9980320403178,5.798282293566,0.828326041938,16,5.9,-0.262204370791467,54.5714285714286,68,101.638777317447,63.125,"Yes","At Capacity",287.247797327726
"17111","McHenry, Illinois, US","IL",2732.1640634927,390.309151927528,119.124056630462,17.0177223757802,389.4,103.3,20.8482512962047,691.857142857143,1148,94.6460577051349,73.4720082177709,"Yes","Forecasted to Exceed Capacity",177.258754871729
"17113","McLean, Illinois, US","IL",1153.93348023426,164.847640033466,50.3122191979521,7.18745988542173,326,111.6,-2.48813584188161,700.428571428571,965,100.763231853338,65.7668711656442,"Yes","At Capacity",424.894509430876
"17135","Montgomery, Illinois, US","IL",564.871976215576,80.6959966022251,24.6287703519694,3.51839576456705,50,29.2,15.8650450315676,90.4285714285714,156,68.2699099368648,41.6,"Yes","Forecasted to Exceed Capacity",112.060790170696
"17137","Morgan, Illinois, US","IL",-189.098778254867,-27.0141111792667,-8.24482463208568,-1.17783209029795,57,6,-14.0873081790202,93.5714285714286,217,124.714575752667,89.4736842105263,"Yes","At Capacity",-346.379815906157
"17141","Ogle, Illinois, US","IL",-98.1693514996552,-14.0241930713793,-4.28024493246245,-0.61146356178035,13,2.6,-16.0524132733007,110,192,223.480102102313,80,"Yes","At Capacity",-784.358853590578
"17143","Peoria, Illinois, US","IL",9565.08330650237,1366.44047235748,417.043595845509,59.5776565493585,1192.1,351.3,335.597631176302,482.285714285714,581,71.8481980390653,70.5309957218354,"No","Has Capacity",35.2950402188864
"17145","Perry, Illinois, US","IL",386.459640770958,55.2085201101368,16.8498812892429,2.40712589846327,39,21.5,13.1438282930531,45.2857142857143,61,66.2978761716587,44.8717948717949,"No","Unsustainable",82.0266766712325
"17147","Piatt, Illinois, US","IL",88.0310899884468,12.5758699983495,3.83821040952398,0.54831577278914,16,3.3,-1.65546814953386,46.8571428571429,67,110.346675934587,79.375,"Yes","At Capacity",372.595636431455
"17149","Pike, Illinois, US","IL",508.600631933286,72.6572331333266,22.1753046569457,3.16790066527796,25,13.1,14.6323967941124,28.2857142857143,47,41.4704128235506,47.6,"No","Has Capacity",38.9303487979095
"17157","Randolph, Illinois, US","IL",916.140014124577,130.87714487494,39.9442758150091,5.70632511642987,73,43.1,33.9709903976208,74.8571428571429,73,53.464396715588,40.958904109589,"No","Has Capacity",57.196497469954
"17159","Richland, Illinois, US","IL",681.344889388601,97.3349841983715,29.7070619853793,4.24386599791133,48,32.4,27.3526283172117,28.7142857142857,68,43.0153576724757,32.5,"No","Has Capacity",29.5004781176778
"17161","Rock Island, Illinois, US","IL",3309.84655948204,472.835222783149,144.311373631729,20.6159105188184,359,144.4,111.04409791299,288,515,69.0684964030669,59.7771587743733,"No","Unsustainable",60.9091679559757
"17165","Saline, Illinois, US","IL",834.264183845305,119.180597692186,36.3744385665146,5.19634836664495,65,39,31.4475681127564,52.1428571428571,69,51.6191259803747,40,"No","Has Capacity",43.7511290869082
"17167","Sangamon, Illinois, US","IL",5534.80518851592,790.686455502274,241.320957085016,34.4744224407166,930,246.1,155.60213131432,741.857142857143,1295,83.2685880307183,73.5376344086021,"No","Unsustainable",93.8244404839194
"17169","Schuyler, Illinois, US","IL",71.7786273195042,10.254089617072,3.12959290399812,0.447084700571161,12,5.4,1.90877544642971,20.5714285714286,46,84.093537946419,55,"Yes","Forecasted to Exceed Capacity",200.616820601794
"17163","St. Clair, Illinois, US","IL",1360.0968675995,194.299552514215,59.3010714267708,8.47158163239584,458.3,129.7,3.31787087256232,781,948,99.2760482494955,71.6997599825442,"Yes","Forecasted to Exceed Capacity",401.95666428149
"17177","Stephenson, Illinois, US","IL",380.969972066212,54.4242817237445,16.6105283109922,2.37293261585602,100,25,8.98041920118961,82.5714285714286,166,91.0195807988104,75,"Yes","Forecasted to Exceed Capacity",151.717994167673
"17179","Tazewell, Illinois, US","IL",1387.83254883832,198.261792691188,60.510364421553,8.64433777450757,70,29,11.4596630013936,325.714285714286,396,83.629052855152,58.5714285714286,"Yes","Forecasted to Exceed Capacity",164.284949355631
"17181","Union, Illinois, US","IL",-14.8921509393794,-2.12745013419706,-0.649307065983507,-0.0927581522833581,25,0,-4.39896068565791,32.8571428571429,45,117.595842742632,100,"Yes","At Capacity",-1544.43774399177
"17183","Vermilion, Illinois, US","IL",940.257524189814,134.322503455688,40.9958142907492,5.85654489867845,155,61.7,20.0239143946632,246.857142857143,413,87.0813455518302,60.1935483870968,"Yes","Forecasted to Exceed Capacity",183.779438669098
"17185","Wabash, Illinois, US","IL",379.470002259016,54.2100003227166,16.5451286921904,2.36358981317006,25,15.4,13.9290912831152,18.4285714285714,24,44.2836348675391,38.4,"No","Has Capacity",33.9947819938473
"17187","Warren, Illinois, US","IL",324.847778062228,46.4068254374612,14.1635656610956,2.02336652301366,21,16.1,11.0243207702054,34,35,47.5032344275934,23.3333333333333,"No","Has Capacity",73.2650847790033
"17191","Wayne, Illinois, US","IL",427.05060121299,61.0072287447129,18.6196724723537,2.65995321033625,25,17.1,14.7828176057101,25.8571428571429,40,40.8687295771594,31.6,"No","Has Capacity",42.3837361394386
"17195","Whiteside, Illinois, US","IL",172.826662616888,24.689523230984,7.53535024485653,1.07647860640808,95,22.9,-3.14680250886706,142.285714285714,360,103.312423693544,75.8947368421053,"Yes","At Capacity",576.299967215055
"17197","Will, Illinois, US","IL",6645.0207044513,949.288672064472,289.72704578206,41.3895779688657,790,133,0.829314573192846,1778.57142857143,1964,99.8950234717477,83.1645569620253,"Yes","Forecasted to Exceed Capacity",187.358332708582
"17199","Williamson, Illinois, US","IL",1161.08830151986,165.86975735998,50.624173866925,7.23202483813215,149,60.1,34.6663456715665,169.285714285714,229,76.7339961935795,59.6644295302013,"Yes","Forecasted to Exceed Capacity",102.059421186902
"17201","Winnebago, Illinois, US","IL",3398.34562368564,485.477946240805,148.169988008808,21.1671411441155,843.1,229.5,89.8759544099167,736.285714285714,1371,89.3398227482011,72.7790297710829,"Yes","Forecasted to Exceed Capacity",151.662031197706
"17203","Woodford, Illinois, US","IL",254.998403731627,36.4283433902324,11.1180893902731,1.58829848432473,11,6.9,-1.09008518541096,90.2857142857143,170,109.909865321918,37.2727272727273,"Yes","At Capacity",247.844688731914
"18001","Adams, Indiana, US","IN",276.101702605005,39.4431003721436,18.0829542204288,2.58327917434698,36,10.4,12.1230169272743,25.1428571428571,28,66.3249529797935,71.1111111111111,"No","Has Capacity",63.7446268311456
"18003","Allen, Indiana, US","IN",4887.06193081961,698.151704402801,320.072336873049,45.7246195532927,1481.3,329.2,207.881429365646,829.428571428571,1134,85.9662843876564,77.7762775940053,"Yes","Forecasted to Exceed Capacity",118.803487293362
"18005","Bartholomew, Indiana, US","IN",680.046475833293,97.1494965476133,44.5388390373312,6.36269129104731,192.4,34.1,23.7772992359029,127.142857142857,185,87.6417363638759,82.2765072765073,"Yes","Forecasted to Exceed Capacity",130.873408160735
"18009","Blackford, Indiana, US","IN",44.9822663935671,6.42603805622387,2.94606029680913,0.420865756687019,9.4,0,-0.132149074380556,11.7142857142857,9,101.405841216814,100,"Yes","At Capacity",182.294060691719
"18011","Boone, Indiana, US","IN",404.462914205805,57.780416315115,26.4898198469575,3.78425997813678,51,11.1,5.85926767834572,124.571428571429,211,88.5112398463809,78.2352941176471,"Yes","Forecasted to Exceed Capacity",215.594550049722
"18017","Cass, Indiana, US","IN",364.027579890297,52.0039399843282,23.8415554848897,3.40593649784139,25,10.1,14.2139644728709,34.7142857142857,47,43.1441421085164,59.6,"No","Has Capacity",66.7531839409613
"18019","Clark, Indiana, US","IN",254.212827415694,36.316118202242,16.6493682473961,2.37848117819944,96,6.3,-6.40445512832243,178.714285714286,224,106.671307425336,93.4375,"Yes","At Capacity",492.107346713209
"18023","Clinton, Indiana, US","IN",192.545737303692,27.5065339005274,12.610555169167,1.80150788130958,7.7,0,0.232223868000005,52.1428571428571,86,96.9841056103895,100,"Yes","Forecasted to Exceed Capacity",189.565349569025
"18027","Daviess, Indiana, US","IN",842.475554209103,120.3536506013,55.1769392758444,7.8824198965492,69,49.7,48.6275576350153,29,43,29.5252787898329,27.9710144927536,"No","Has Capacity",24.095654643721
"18033","DeKalb, Indiana, US","IN",279.545172788262,39.9350246840375,18.3084802244185,2.61549717491693,33.1,5.5,5.93014892325147,50.1428571428571,54,82.0841422258264,83.3836858006042,"Yes","Forecasted to Exceed Capacity",125.561102164286
"18029","Dearborn, Indiana, US","IN",354.432104096059,50.6331577280085,23.2131111548717,3.31615873641024,59,6.4,8.54249627941443,66.5714285714286,66,85.5211927467552,89.1525423728814,"Yes","Forecasted to Exceed Capacity",131.477931771582
"18031","Decatur, Indiana, US","IN",206.906281976732,29.5580402823902,13.5510820455062,1.93586886364374,32,9,7.91861383439315,28.5714285714286,39,75.2543317675214,71.875,"No","Unsustainable",96.6621206902224
"18035","Delaware, Indiana, US","IN",247.237673742953,35.3196676775648,16.192538813334,2.31321983047629,296.3,0.199999999999989,-7.84369180850889,126.428571428571,190,102.647212895211,99.9325008437395,"Yes","At Capacity",357.955155701761
"18037","Dubois, Indiana, US","IN",895.800244368407,127.971463481201,58.6693767431669,8.38133953473812,129,60.7,50.4171558757222,63.4285714285714,93,60.9169334296727,52.9457364341085,"No","Has Capacity",49.5646214422555
"18039","Elkhart, Indiana, US","IN",1105.77629317266,157.968041881808,72.4215095336908,10.3459299333844,319,38.6,36.2034290599057,210,215,88.6509626771455,87.8996865203762,"Yes","Forecasted to Exceed Capacity",132.93828137537
"18043","Floyd, Indiana, US","IN",70.2204242626092,10.0314891803727,4.59900357476765,0.657000510681093,236,-2.30000000000001,-12.1674134257549,119.428571428571,162,105.155683654981,100.974576271186,"Yes","At Capacity",1190.53681144611
"18049","Fulton, Indiana, US","IN",840.789817133236,120.112831019034,55.0665339212849,7.8666477030407,63.6,53.6,52.5777688977698,15,18,17.3305520475317,15.7232704402516,"No","Has Capacity",12.4882578095449
"18051","Gibson, Indiana, US","IN",202.617901491054,28.945414498722,13.2702196412883,1.89574566304119,22,10.1,3.31515954722807,57.1428571428571,83,84.9310929671452,54.0909090909091,"Yes","Forecasted to Exceed Capacity",197.415922806634
"18053","Grant, Indiana, US","IN",152.642521296123,21.8060744708748,9.997141265867,1.428163037981,84,0,-3.88754781269075,74.5714285714286,115,104.628033110346,100,"Yes","At Capacity",341.975483349971
"18055","Greene, Indiana, US","IN",336.035012486927,48.0050017838467,22.0082154145767,3.14403077351095,29,15.9,15.6553152229724,32.5714285714286,29,46.0161544035434,45.1724137931035,"No","Has Capacity",67.8500726197006
"18057","Hamilton, Indiana, US","IN",2757.8249350159,393.974990716558,180.620479980139,25.8029257114485,436.7,132.8,66.0063012656296,754.857142857143,738,84.8852069462721,69.5901076253721,"Yes","Forecasted to Exceed Capacity",191.600269216129
"18059","Hancock, Indiana, US","IN",538.202632289827,76.8860903271181,35.248944389649,5.03556348423557,44,0.899999999999999,4.00839396289407,163.714285714286,179,90.8900137206953,97.9545454545455,"Yes","Forecasted to Exceed Capacity",212.930954113742
"18061","Harrison, Indiana, US","IN",344.596495469556,49.2280707813652,22.5689396092237,3.2241342298891,25,12.3,13.6617805776961,42.2857142857143,70,45.3528776892157,50.8,"No","Unsustainable",85.8975653819876
"18063","Hendricks, Indiana, US","IN",530.803313700687,75.8290448143838,34.7643347764254,4.96633353948934,262.7,21.9,-10.9503490765619,306,435,104.168385640107,91.6634944803959,"Yes","At Capacity",403.539304430162
"18065","Henry, Indiana, US","IN",276.89549684084,39.5564995486914,18.1349428343766,2.59070611919665,57,17.3,9.09679617003236,66.2857142857143,69,84.0407084736274,69.6491228070175,"Yes","Forecasted to Exceed Capacity",167.572244869951
"18067","Howard, Indiana, US","IN",1524.13455260783,217.733507515404,99.8213885700301,14.2601983671472,228.3,101.7,78.5358982373354,150,217,65.5996941579784,55.4533508541393,"No","Has Capacity",68.8915554209717
"18069","Huntington, Indiana, US","IN",203.456369472012,29.0651956388589,13.3251341092974,1.90359058704249,27.6,3.3,1.79822242143819,59.2857142857143,59,93.4847013716008,88.0434782608696,"Yes","Forecasted to Exceed Capacity",203.97493628583
"18071","Jackson, Indiana, US","IN",643.922625476803,91.9889464966861,42.1729502141226,6.02470717344609,80,34.9,30.9080137918965,66.2857142857143,105,61.3649827601294,56.375,"No","Unsustainable",72.0583470190108
"18073","Jasper, Indiana, US","IN",172.708646898772,24.6726638426818,11.3113484121126,1.61590691601608,12.3,0,-2.70432829926174,67.2857142857143,100,121.986408937087,100,"Yes","At Capacity",272.713618256799
"18075","Jay, Indiana, US","IN",44.4456681970656,6.34938117100938,2.91091643304245,0.415845204720349,15.9,0.200000000000001,0.225669960302504,12.7142857142857,10,98.5806920735692,98.7421383647799,"Yes","Forecasted to Exceed Capacity",200.244486381411
"18077","Jefferson, Indiana, US","IN",351.88248429099,50.2689263272843,23.0461268234475,3.29230383192107,54,7.1,12.5016223817126,35.7142857142857,43,76.8488474412729,86.8518518518518,"No","Has Capacity",71.0464462315385
"18079","Jennings, Indiana, US","IN",124.423971699914,17.7748530999878,8.14900075930462,1.16414296561495,8,3.9,2.25455728255841,32.7142857142857,40,71.8180339680198,51.25,"Yes","Forecasted to Exceed Capacity",184.048135476901
"18081","Johnson, Indiana, US","IN",615.20563989264,87.8865199846629,40.2921652324739,5.75602360463913,50,13.1,-12.1683817105674,326.428571428571,365,124.336763421135,73.8,"Yes","At Capacity",371.420522152358
"18083","Knox, Indiana, US","IN",532.195530417764,76.0279329168234,34.8555163624942,4.97935948035632,110,11.8,21.6257654480194,37.7142857142857,55,80.3402132290733,89.2727272727273,"No","Has Capacity",49.6058281047127
"18085","Kosciusko, Indiana, US","IN",420.707766413095,60.101109487585,27.5537572150015,3.9362510307145,68.9,15.2,11.5077721949702,85.5714285714286,123,83.2978632874163,77.9390420899855,"Yes","Forecasted to Exceed Capacity",142.379116294192
"18087","LaGrange, Indiana, US","IN",270.586607255219,38.6552296078885,17.7217495781157,2.53167851115939,23.3,7.9,13.0716886131271,11.5714285714286,9,43.8983321325019,66.0944206008584,"No","Has Capacity",29.9349627173529
"18091","LaPorte, Indiana, US","IN",666.309606254963,95.1870866078519,43.6391590231434,6.23416557473477,212.3,38.6,10.1718188385066,239,271,95.2087523134684,81.8181818181818,"Yes","Forecasted to Exceed Capacity",251.084478490893
"18089","Lake, Indiana, US","IN",10743.8302599689,1534.83289428128,703.654446568249,100.522063795464,1472.1,323.7,427.139553692443,1109.42857142857,1175,70.9843384489883,78.0110046871816,"No","Has Capacity",72.2833459956623
"18093","Lawrence, Indiana, US","IN",476.720088222148,68.1028697460211,31.2222179361658,4.46031684802368,57.7,18,20.1537629631645,44.1428571428571,60,65.0714680014479,68.8041594454073,"No","Has Capacity",64.8179104749638
"18095","Madison, Indiana, US","IN",1965.31859977174,280.759799967392,128.71621555725,18.3880307938929,296.4,101.2,84.6388771144704,240,361,71.4443734431611,65.8569500674764,"No","Unsustainable",85.4823233339938
"18097","Marion, Indiana, US","IN",9764.17276976536,1394.88182425219,639.492938761849,91.3561341088356,3498.4,473.3,307.963240103079,2263.85714285714,2782,91.1970260661137,86.4709581522982,"Yes","Forecasted to Exceed Capacity",162.297414985016
"18099","Marshall, Indiana, US","IN",548.820535570927,78.4029336529896,35.9443513977824,5.13490734254034,66,26.5,25.0068840575977,49.8571428571429,87,62.1107817309125,59.8484848484849,"No","Unsustainable",63.5909149494456
"18103","Miami, Indiana, US","IN",362.344411693232,51.7634873847474,23.7313183760068,3.39018833942954,35,14.6,16.4615047546865,26.8571428571429,32,52.9671292723243,58.2857142857143,"No","Has Capacity",51.8843381967664
"18105","Monroe, Indiana, US","IN",355.230826003185,50.7472608575979,23.2654225008183,3.32363178583118,167.5,13,-4.56944947270552,168.714285714286,203,102.728029535944,92.2388059701493,"Yes","At Capacity",332.459886234482
"18107","Montgomery, Indiana, US","IN",119.432146026532,17.0617351466474,7.8220670451099,1.11743814930141,25.6,0.700000000000003,-1.9365115997255,44.2857142857143,73,107.564498436428,97.265625,"Yes","At Capacity",259.561609092358
"18109","Morgan, Indiana, US","IN",842.2587660182,120.322680859743,55.1627409898699,7.88039156998141,92.1,53.2,36.5624971299152,119.857142857143,167,60.3013060478662,42.2366992399566,"No","Unsustainable",99.6130920627154
"18113","Noble, Indiana, US","IN",279.790644405726,39.9700920579609,18.3245570974661,2.61779387106659,28.3,9.3,6.86313922601517,50.5714285714286,64,75.7486246430559,67.1378091872791,"Yes","Forecasted to Exceed Capacity",126.523172621405
"18117","Orange, Indiana, US","IN",55.5768962554406,7.93955660792009,3.63994303989648,0.519991862842354,8.3,0,-1.14110555790878,22.4285714285714,30,113.748259733841,100,"Yes","At Capacity",282.491485811662
"18123","Perry, Indiana, US","IN",657.458136572919,93.9225909389884,43.059442492844,6.15134892754915,48,40,39.6537640396129,21.1428571428571,43,17.3879915841398,16.6666666666667,"No","Has Capacity",22.5109389886736
"18127","Porter, Indiana, US","IN",731.10295259958,104.443278942797,47.8827225531166,6.84038893615951,214.6,5.19999999999999,-14.3364030347601,358.285714285714,456,106.680523315359,97.5768872320596,"Yes","At Capacity",343.04334171847
"18131","Pulaski, Indiana, US","IN",111.010717710824,15.8586739586891,7.27051556510535,1.03864508072934,16,5.6,3.99582474469079,18.2857142857143,33,75.0260953456826,65,"Yes","Forecasted to Exceed Capacity",115.304182010094
"18133","Putnam, Indiana, US","IN",118.246268242196,16.8923240345995,7.74439938321997,1.10634276903142,9.6,0,-1.75220399598226,47.2857142857143,74,118.252124958148,100,"Yes","At Capacity",279.924267311365
"18137","Ripley, Indiana, US","IN",186.836589842953,26.6909414061362,12.2366413135256,1.74809161621794,29.1,0,4.18090189530577,33,41,85.6326395350317,100,"Yes","Forecasted to Exceed Capacity",123.637452489455
"18139","Rush, Indiana, US","IN",282.172498275047,40.3103568964352,18.4805537974948,2.64007911392783,25,16.6,14.026974281731,26,31,43.8921028730761,33.6,"No","Has Capacity",64.4995529729464
"18143","Scott, Indiana, US","IN",269.575847613923,38.5108353734175,17.6555510717358,2.52222158167654,25,8,9.92728073555739,36.5714285714286,55,60.2908770577704,68,"No","Unsustainable",94.9639970590519
"18145","Shelby, Indiana, US","IN",457.792438682786,65.3989198118266,29.9825739321943,4.28322484745633,62,13.9,12.6922064004054,84.8571428571429,122,79.5286993541848,77.5806451612903,"Yes","Forecasted to Exceed Capacity",129.7531260475
"18141","St. Joseph, Indiana, US","IN",1662.05727995452,237.436754279218,108.854474353405,15.5506391933436,583,64.4000000000001,33.9295483823203,449.571428571429,516,94.180180380391,88.9536878216123,"Yes","Forecasted to Exceed Capacity",189.343654876089
"18149","Starke, Indiana, US","IN",199.776254279837,28.5394648971196,13.0841093205398,1.86915847436282,13,5.9,6.66571531252723,20.2857142857143,25,48.7252668267136,54.6153846153846,"No","Has Capacity",71.0795186904911
"18151","Steuben, Indiana, US","IN",111.00372730981,15.8576753299729,7.27005773706474,1.03857967672353,25,3,-1.17864457960483,45.8571428571429,57,104.714578318419,88,"Yes","At Capacity",289.179478725153
"18153","Sullivan, Indiana, US","IN",104.706456262123,14.9580651803034,6.85762542319429,0.979660774742042,26,8.1,2.60052735665536,30.1428571428571,44,89.9979717051717,68.8461538461538,"Yes","Forecasted to Exceed Capacity",201.515749393504
"18157","Tippecanoe, Indiana, US","IN",632.138226162011,90.3054608802873,41.4011449289176,5.91444927555966,328.5,6.19999999999999,-19.5081043307932,357.857142857143,436,105.93854013114,98.1126331811263,"Yes","At Capacity",396.274089483396
"18159","Tipton, Indiana, US","IN",14.6430218580895,2.09186026544135,0.959027385236308,0.137003912176615,11.9,0,-1.00578710701243,17.4285714285714,23,108.451992495903,100,"Yes","At Capacity",833.161359604211
"18163","Vanderburgh, Indiana, US","IN",4598.62125907499,656.94589415357,301.181256473123,43.0258937818746,1014,300.3,251.798918901271,368.142857142857,466,75.1677594771922,70.3846153846154,"No","Has Capacity",56.0385353526236
"18165","Vermillion, Indiana, US","IN",204.442509308239,29.2060727583199,13.3897201706842,1.9128171672406,25,13.3,10.5079922487194,20.4285714285714,9,57.9680310051224,46.8,"No","Has Capacity",69.9463142395684
"18167","Vigo, Indiana, US","IN",2475.31103802058,353.615862574368,162.117566677537,23.1596523825052,470.6,160.3,131.073497700006,223.714285714286,236,72.1475780492974,65.9371015724607,"No","Has Capacity",63.2647766663004
"18169","Wabash, Indiana, US","IN",88.5908441857134,12.6558348836733,5.80215248455465,0.82887892636495,16.9,0.199999999999999,-1.86062403521542,37.4285714285714,37,111.009609675831,98.8165680473373,"Yes","At Capacity",295.741622521136
"18171","Warren, Indiana, US","IN",197.375941509974,28.1965630728535,12.9269036766679,1.84670052523827,17,10.1,11.0275830008274,6.71428571428571,12,35.131864701015,40.5882352941176,"No","Has Capacity",23.8124259929749
"18173","Warrick, Indiana, US","IN",1203.88628906097,171.983755580139,78.8471075922185,11.2638725131741,159,84.9,64.3729741659861,125.428571428571,164,59.5138527257949,46.6037735849057,"No","Has Capacity",72.9304759077235
"18177","Wayne, Indiana, US","IN",771.333268656619,110.190466950946,50.5175594870038,7.21679421242912,231,38.3,33.2926857716232,114.428571428571,175,85.5875819170462,83.4199134199134,"Yes","Forecasted to Exceed Capacity",103.84616255371
"18179","Wells, Indiana, US","IN",231.912249230823,33.1303213186889,15.1888182739574,2.16983118199391,28,11.4,10.2112882269272,23.4285714285714,27,63.5311134752599,59.2857142857143,"No","Has Capacity",70.7164026669288
"18181","White, Indiana, US","IN",126.083358647116,18.0119083781594,8.25768034337494,1.17966862048213,13.1,0,0.529410007196571,33.5714285714286,64,95.9587022351407,100,"Yes","Forecasted to Exceed Capacity",186.384628805552
"18183","Whitley, Indiana, US","IN",129.985454682543,18.5693506689348,8.51324350472676,1.21617764353239,27.6,0.300000000000001,-2.09675475341642,47.5714285714286,69,107.596937512378,98.9130434782609,"Yes","At Capacity",256.182509660999
"19005","Allamakee, Iowa, US","IA",189.757649823256,27.1082356890366,12.9978238294377,1.85683197563396,20,9.7,10.2579450753439,7,0,48.7102746232803,51.5,"No","Has Capacity",25.8224108728367
"19007","Appanoose, Iowa, US","IA",18.8591580185103,2.69416543121576,1.29179515937535,0.18454216562505,6.9,0,-0.763113906194992,7.71428571428571,0,111.059621828913,100,"Yes","At Capacity",286.333037492972
"19011","Benton, Iowa, US","IA",307.934323314318,43.9906176163312,21.0925677526287,3.01322396466125,24,17.9,14.3113678362466,21.1428571428571,0,40.3693006823058,25.4166666666667,"No","Has Capacity",48.0621966421495
"19013","Black Hawk, Iowa, US","IA",2691.08220144427,384.440314492039,184.330973731428,26.3329962473468,474.1,194.6,155.288258938034,159.857142857143,0,67.2456741324544,58.953807213668,"No","Has Capacity",41.5817844359955
"19015","Boone, Iowa, US","IA",302.738685758,43.2483836797143,20.7366823287655,2.96238318982364,26,16.4,15.2569248205779,15.5714285714286,0,41.3195199208541,36.9230769230769,"No","Has Capacity",36.0046486054747
"19017","Bremer, Iowa, US","IA",224.154507862329,32.0220725517612,15.3539043431586,2.19341490616551,25,12.4,10.3536256169374,15.5714285714286,0,58.5854975322503,50.4,"No","Has Capacity",48.6271728547818
"19019","Buchanan, Iowa, US","IA",200.581269059796,28.6544670085423,13.7392089391526,1.96274413416466,18,10.4,7.98546355555566,12.5714285714286,0,55.6363135802463,42.2222222222222,"No","Has Capacity",43.8724913908916
"19021","Buena Vista, Iowa, US","IA",92.619956708103,13.2314223868719,6.34418628974045,0.906312327105779,20,7.9,4.76875600613652,8.57142857142857,0,76.1562199693174,60.5,"No","Has Capacity",64.780855155324
"19025","Calhoun, Iowa, US","IA",151.420363355658,21.6314804793797,10.3718359123833,1.48169084462618,15,10.1,9.00189653533636,7,0,39.987356431091,32.6666666666667,"No","Has Capacity",32.3602446289923
"19027","Carroll, Iowa, US","IA",379.13066769129,54.1615239558986,25.969301535819,3.70990021940271,51.9,26,24.2568773145104,10.8571428571429,0,53.2622787774366,49.9036608863198,"No","Has Capacity",20.0458592449935
"19029","Cass, Iowa, US","IA",197.420830145851,28.2029757351215,13.5227284533044,1.93181835047206,25,12.1,11.6733102942911,5.28571428571429,0,53.3067588228357,51.6,"No","Has Capacity",18.7416900094408
"19033","Cerro Gordo, Iowa, US","IA",1393.29073490908,199.04153355844,95.4361920713277,13.6337417244754,215,92.3,87.6275376221604,26.8571428571429,0,59.2430057571347,57.0697674418605,"No","Has Capacity",13.4932354956246
"19035","Cherokee, Iowa, US","IA",160.217455059871,22.8882078656958,10.9744100288379,1.56777286126256,25,11.1,9.19348883867695,9,0,63.2260446452922,55.6,"No","Has Capacity",39.3215583011588
"19037","Chickasaw, Iowa, US","IA",132.184411020724,18.8834872886748,9.05423148445204,1.29346164063601,13.4,7.7,5.76637697953949,8.42857142857143,0,56.9673359735859,42.5373134328358,"No","Has Capacity",44.634612768937
"19039","Clarke, Iowa, US","IA",188.896803991712,26.9852577131017,12.9388584993278,1.84840835704682,25,11.9,10.8839494337574,7.14285714285714,0,56.4642022649703,52.4,"No","Has Capacity",26.4694790718607
"19041","Clay, Iowa, US","IA",409.802165713605,58.5431665305149,28.0702061805082,4.01002945435832,50,28.6,25.9468001460855,10.7142857142857,0,48.106399707829,42.8,"No","Has Capacity",18.3015138217729
